id,num_orders
1299041,509.1985833333333
1105837,524.8569166666666
1082803,524.8569166666666
1023822,524.8569166666666
1312925,505.8354166666666
1089746,515.3429166666666
1133734,524.8569166666666
1096643,508.4385833333333
1095601,515.3429166666666
1236999,743.035
1129005,563.11
1060160,741.26375
1139012,563.11
1009801,713.51
1499374,373.7375
1130038,741.26375
1136954,394.555
1214539,714.47
1341789,743.035
1402501,42.79
1305350,65.685
1416500,57.03
1061620,68.4
1356623,38.723333333333336
1135009,38.723333333333336
1039371,66.55088888888889
1358442,46.340555555555554
1330108,68.4
1368952,49.845
1402068,235.01
1414079,232.575
1027086,232.575
1376822,243.6725
1473650,237.97
1318829,232.545
1485144,235.665
1440877,250.285
1259634,232.545
1197323,235.1
1334064,221.59
1474493,266.835
1452523,291.435
1109460,221.59
1397686,482.8575
1436925,291.435
1271835,221.59
1266289,291.435
1172743,385.025
1028916,459.025
1373369,630.0525
1159100,1439.0725
1078309,1439.0725
1444543,1469.7525
1403090,1394.01375
1091288,1394.01375
1357059,737.11125
1258709,1439.0725
1016250,1394.01375
1291439,1439.0725
1487991,266.13
1173983,327.36
1455460,229.005
1093777,210.17
1284038,217.21
1398418,183.58
1100317,228.89
1050205,167.6
1355831,167.6
1205352,183.58
1352373,448.96475
1145134,336.915
1285247,448.96475
1485963,387.30833333333334
1410494,387.30833333333334
1194947,387.30833333333334
1479842,655.565
1141874,387.30833333333334
1219813,387.30833333333334
1020182,423.81225
1083024,470.39899999999994
1027186,345.335
1226206,470.39899999999994
1193020,345.335
1208269,216.95666666666668
1441531,429.24899999999997
1201640,447.77399999999994
1412072,216.95666666666668
1063733,216.95666666666668
1196516,345.335
1115748,344.015
1281521,381.62
1451363,377.86
1430974,377.86
1461605,380.42
1248805,381.15
1365062,377.86
1413517,381.15
1079468,625.8833333333333
1462434,378.26
1171225,325.29833333333335
1113088,294.432
1421572,326.24333333333334
1231421,286.22700000000003
1155226,287.063
1050090,328.32333333333327
1462159,286.41700000000003
1262088,505.42216666666667
1059783,286.22700000000003
1068765,392.8813333333333
1221985,274.45921428571427
1301321,263.0132142857143
1463289,284.2097142857143
1275946,349.8810833333334
1400875,274.45921428571427
1348564,284.2097142857143
1273247,418.14775000000003
1017611,232.94196428571428
1062279,284.2097142857143
1237961,274.45921428571427
1224992,303.66949999999997
1311411,303.66949999999997
1058810,269.255
1180280,206.54133333333334
1171237,269.255
1345370,305.895
1361205,465.356
1020415,199.5765
1490702,465.356
1214923,199.5765
1295739,97.97
1371494,123.976
1242910,191.97
1297462,93.395
1408420,127.09100000000001
1468795,126.875
1322980,122.736
1278810,126.875
1286425,190.98
1287421,190.98
1117909,319.0558928571429
1387886,243.10164285714288
1344564,243.10164285714288
1155339,278.32000000000005
1270105,243.10164285714288
1299390,264.54875000000004
1402691,278.32000000000005
1435663,322.49080952380956
1499834,356.57166666666666
1185266,413.1066666666666
1485491,365.25
1493366,192.76
1244054,244.99041666666668
1339975,421.96
1493137,472.47
1482630,438.155
1237519,427.375
1414111,236.02539285714286
1290325,236.02539285714286
1064432,239.5514761904762
1220040,238.725
1275484,183.46
1272211,238.87
1290617,243.0
1321339,237.895
1458201,231.905
1219875,183.59
1085852,183.59
1334748,183.335
1224780,231.905
1198616,225.10241666666664
1177611,228.0775
1077911,250.91125
1305831,183.93283333333332
1098936,304.46
1189364,183.93283333333332
1495457,221.76991666666666
1193672,228.0775
1177716,208.40783333333331
1125817,221.76991666666666
1093651,402.62149999999997
1009004,411.9556666666667
1447838,411.9556666666667
1339194,390.0756666666667
1027184,401.40566666666666
1366421,412.48566666666665
1395557,329.26833333333326
1382148,414.46399999999994
1066186,402.62149999999997
1437787,401.65566666666666
1106809,654.5475
1318582,804.385
1438968,795.54
1361549,686.3668333333334
1057783,356.29349999999994
1004386,682.3201666666666
1315211,356.29349999999994
1428093,804.79
1163409,755.57
1040148,795.54
1460445,392.005
1180058,376.665
1462684,345.29
1138520,382.17
1317061,376.665
1054840,340.3
1438974,350.115
1002774,379.73
1159437,376.665
1089638,346.695
1443523,161.125
1163835,143.73
1494285,143.73
1318970,158.6
1230640,159.21
1350989,147.45
1469698,147.39
1157662,159.085
1365942,159.21
1241167,145.19
1450701,548.225
1224760,538.445
1363494,550.665
1324577,548.225
1491314,538.445
1158272,449.615
1412751,550.935
1112151,550.935
1219827,643.93
1187185,689.17
1257724,388.4465
1138065,482.14599999999996
1331635,375.30691666666667
1089050,351.87125
1209677,395.935
1178390,275.14
1232486,388.4465
1165663,388.4465
1115081,437.575
1294491,275.14
1040703,518.4639999999998
1012461,507.6177499999999
1431639,502.28841666666654
1121810,502.28841666666654
1054385,507.6177499999999
1106975,515.9471666666665
1094087,515.9471666666665
1140825,530.789
1340524,507.6177499999999
1133545,506.60258333333314
1259591,761.6266666666666
1327142,756.275
1249310,1737.265
1337116,1737.005
1426288,756.275
1178106,756.275
1112605,1737.265
1297011,761.6266666666666
1015985,761.6266666666666
1413327,1737.265
1173972,1673.6775
1350644,622.59625
1103990,635.03125
1093038,622.59625
1435909,608.1525
1158632,622.59625
1044666,1673.6775
1022214,775.3656666666665
1109852,775.3656666666665
1103251,918.6296666666666
1113951,129.65791666666667
1075058,150.66433333333333
1395991,145.51041666666669
1060374,134.24791666666667
1344988,137.13191666666668
1379139,101.815
1216578,148.60333333333335
1347909,132.97041666666667
1124487,145.51041666666669
1314422,154.43291666666667
1026962,259.435
1019750,373.2475
1052756,261.215
1199363,302.5525
1268913,198.71333333333337
1301467,187.18333333333337
1203194,373.2475
1182935,172.07833333333335
1163522,202.46166666666664
1072037,171.095
1398096,120.43304166666667
1094768,120.43304166666667
1458256,120.43304166666667
1469568,134.82
1042422,120.43304166666667
1281477,64.54687499999999
1427545,69.26979166666666
1398303,73.21604166666665
1297500,120.43304166666667
1184259,69.50979166666666
1359066,491.87833333333333
1328835,652.7045
1375031,612.93325
1180363,689.1574583333334
1079995,491.87833333333333
1468705,633.8895
1041884,644.9817916666667
1161571,491.87833333333333
1049477,633.8895
1363599,491.87833333333333
1138175,168.59583333333336
1165312,180.95083333333335
1419232,238.2356666666667
1093243,484.27666666666664
1146579,238.2356666666667
1250371,168.59583333333336
1441494,449.77029166666665
1146752,449.77029166666665
1427935,484.27666666666664
1012377,168.59583333333336
1264350,503.96166666666664
1169852,564.6933333333334
1392031,564.8313333333333
1140763,545.5663333333333
1359423,545.5663333333333
1145373,552.5963333333333
1381586,564.8313333333333
1486989,574.3763333333333
1061075,554.8963333333334
1018684,564.8313333333333
1165135,249.7
1365978,185.91441666666665
1425692,161.77041666666665
1352787,181.655
1106798,155.924
1151845,153.118
1446773,151.224
1000259,152.46941666666666
1361688,131.72316666666669
1339452,167.3055
1296483,318.635
1265643,367.34
1243332,362.71
1017985,362.71
1002910,367.54
1214298,367.54
1265634,367.63
1490788,367.54
1054015,367.54
1394286,367.54
1020966,119.14
1210680,124.42
1007010,124.42
1426974,116.76
1167015,120.07
1208134,116.76
1088146,124.415
1384893,138.84
1295493,144.43
1237768,139.74
1134786,644.035
1052017,644.035
1209585,700.275
1115016,633.495
1101235,633.495
1448019,1164.4741666666666
1315737,633.495
1039269,633.495
1436545,633.495
1445418,1245.0616666666667
1001412,159.92325
1389027,213.57741666666672
1406711,310.9189166666667
1070287,159.92325
1084653,310.9189166666667
1137633,167.69591666666668
1233884,236.6786666666667
1315294,167.69591666666668
1282318,214.75491666666673
1206406,167.69591666666668
1245457,298.985
1324576,665.1203333333333
1054723,384.245
1240913,665.1203333333333
1403942,532.2685
1004923,665.1203333333333
1429694,387.895
1029910,605.3725000000001
1228946,387.895
1119476,384.245
1306935,1169.6583333333338
1349929,982.4132500000001
1391689,1169.6583333333338
1350008,883.2820000000002
1017175,733.5886666666665
1230601,751.6203333333333
1353563,733.5886666666665
1460117,883.2820000000002
1366885,751.6203333333333
1096075,751.6203333333333
1117594,609.5225
1486028,601.3755833333333
1135738,620.9309166666667
1222614,583.33125
1406377,609.5225
1244061,583.33125
1003197,609.5225
1289790,609.5225
1036601,609.5225
1050954,609.5225
1492614,164.905
1468175,143.115
1127745,156.51958333333334
1356109,150.995
1288414,163.275
1186700,162.37
1088403,152.305
1133590,140.55375
1155657,195.4075
1348738,140.41666666666669
1497813,228.345
1094690,243.775
1152196,177.68
1003610,180.58
1479704,457.39666666666665
1068127,238.915
1222762,162.94
1324076,454.15666666666664
1473003,238.915
1343036,237.095
1255407,455.985
1338733,454.945
1482136,216.86
1147855,334.165
1311799,332.05
1306558,332.05
1494027,375.73
1265348,670.87375
1083041,699.18
1003331,454.945
1123214,919.025
1038791,919.025
1134852,937.715
1403461,919.025
1002912,1056.88
1089089,1287.74
1082554,248.5375
1353572,307.0905833333333
1015394,919.025
1320654,919.025
1108704,265.1041904761906
1349640,308.7134880952383
1233603,257.570773809524
1240827,271.06202976190497
1054033,308.7134880952383
1398644,271.06202976190497
1303762,302.11957142857153
1272724,248.77177380952395
1423160,302.11957142857153
1055961,308.7134880952383
1481640,219.68875
1031471,219.68875
1241213,120.08449999999999
1055152,98.86866666666667
1075123,120.08449999999999
1365959,120.08449999999999
1195304,98.86866666666667
1211091,98.86866666666667
1373638,580.3496666666665
1091949,539.8691666666666
1485637,337.0788333333333
1214130,305.535
1277790,273.25
1014247,310.835
1415059,328.795
1107132,328.795
1011846,305.535
1036998,305.535
1006386,284.346
1412745,337.0788333333333
1375145,891.0816666666667
1354719,948.7418333333334
1416624,950.1966666666667
1162670,950.1966666666667
1473999,900.2684999999999
1415730,900.2684999999999
1070101,919.9016666666665
1149110,948.7418333333334
1268657,900.2684999999999
1125034,950.1966666666667
1233869,354.13366666666667
1478615,351.9336666666667
1081273,338.5636666666667
1452584,354.8436666666667
1082717,354.13366666666667
1009386,351.105
1251805,350.23
1390565,354.13366666666667
1301315,338.5636666666667
1033019,354.13366666666667
1127204,89.12
1454285,125.895
1230213,139.945
1216199,129.425
1338024,129.425
1316220,139.945
1261077,137.04
1499021,182.645
1384202,137.535
1327954,137.04
1139730,611.8610000000001
1301842,1054.7772499999999
1251244,611.8610000000001
1183358,611.8610000000001
1059732,1080.6834999999999
1151274,611.8610000000001
1072415,1054.7772499999999
1469941,1080.6834999999999
1288037,1080.6834999999999
1325139,913.299
1101375,585.8690833333334
1398435,585.8690833333334
1353965,818.326083333333
1183936,896.9013333333329
1311911,832.676083333333
1062494,585.8690833333334
1410039,923.9613333333328
1187463,896.9013333333329
1082477,941.9596666666663
1345516,896.9013333333329
1022008,710.71725
1438700,710.71725
1314739,710.71725
1316314,710.71725
1050661,710.71725
1317396,710.71725
1179891,710.71725
1035233,710.71725
1011404,707.6722500000001
1306324,707.6722500000001
1473058,282.1099047619048
1463455,182.187
1248427,182.187
1173141,297.4919047619048
1471497,297.4919047619048
1455556,294.66
1305973,221.86708333333337
1456111,297.4919047619048
1311369,264.33865476190476
1084924,297.4919047619048
1075942,1015.7050833333332
1458788,998.5864999999998
1108592,998.5864999999998
1091948,1015.7050833333332
1028978,1015.7050833333332
1480899,1015.7050833333332
1043364,1088.7416666666668
1390783,1088.7416666666668
1083460,839.95
1113545,1768.6252142857138
1175098,702.8675
1107789,302.2991666666667
1472551,679.95625
1434395,687.75625
1204957,687.75625
1066271,236.945
1201647,332.83891666666665
1207963,270.7025
1224651,270.7025
1102821,332.83891666666665
1413179,1604.8938333333333
1064720,621.12
1333985,1604.8938333333333
1485965,1604.8938333333333
1045179,780.8555
1034980,780.8555
1055582,1127.2334999999998
1444798,1604.8938333333333
1059223,1604.8938333333333
1047097,780.8555
1121896,241.9687976190476
1093815,272.4343333333333
1171798,275.58824999999996
1110818,319.99399999999997
1368837,143.63366666666667
1016415,170.24366666666668
1300798,186.41746428571426
1093179,272.4343333333333
1305192,319.99399999999997
1095872,259.1534642857142
1000264,149.325
1253533,192.885
1109365,113.66
1492072,105.745
1369989,282.015
1233753,113.66
1113550,225.95
1119683,176.465
1351878,192.885
1143262,122.1
1058344,385.276
1414470,241.31375
1252992,234.01958333333334
1115685,439.93
1421486,241.31375
1320342,364.541
1021911,241.31375
1251776,244.84
1165288,449.895
1113019,117.49125
1116213,440.16
1044947,451.385
1402049,445.965
1073679,163.52
1088866,385.21
1194180,95.43
1474476,160.21
1049402,417.6
1416839,458.47166666666664
1218844,452.32291666666663
1170492,457.7966666666666
1091303,458.47166666666664
1367373,319.322
1241826,452.9816666666666
1023270,457.39666666666665
1495450,319.322
1383578,458.47166666666664
1482218,317.357
1414458,659.648
1306516,659.648
1180610,943.4363333333334
1323085,771.6000000000001
1212285,771.6000000000001
1039279,955.3213333333334
1395825,955.3213333333334
1386899,459.63866666666667
1216036,943.4363333333334
1225001,955.3213333333334
1196661,408.47425000000004
1496261,476.6510357142857
1194929,671.13675
1209119,378.53675000000004
1397954,378.53675000000004
1433003,669.76675
1306725,430.07925
1355897,406.52425000000005
1064394,381.90675000000005
1299518,408.47425000000004
1401228,232.225
1495883,347.81
1186113,193.02616666666668
1452283,172.91
1478258,193.02616666666668
1197751,197.49033333333333
1124970,255.595
1131633,261.4195
1414498,212.8
1453888,202.96
1158313,339.015
1100676,335.6
1158135,329.01
1171800,354.035
1026264,335.6
1321385,340.41
1050460,339.015
1146215,340.41
1419175,337.5
1372396,334.65
1432207,181.9116666666667
1394210,189.27166666666665
1443225,233.725
1342526,80.135
1449114,189.27166666666665
1123390,170.09916666666663
1247236,181.9116666666667
1261392,110.795
1489922,174.24166666666667
1401658,86.31
1125250,1044.45
1037647,1306.41
1138222,622.65
1266103,1306.41
1003947,1319.85
1348210,656.52
1145349,1319.85
1373036,1252.235
1309199,1044.45
1171211,622.65
1402145,292.8675
1475657,292.3975
1467695,256.63
1147970,265.105
1378850,886.635
1121390,886.635
1237926,923.0
1492615,886.635
1006586,256.63
1000914,256.63
1405281,612.8985
1140630,657.38
1179175,708.8475
1328240,623.1084999999999
1148498,553.01
1444150,553.01
1184976,563.47
1455643,553.01
1054872,657.38
1465520,657.38
1235991,191.44
1357362,159.9825
1224648,241.98083333333335
1042687,243.13250000000005
1435100,175.84366666666662
1386731,159.9825
1030695,243.13250000000005
1254045,172.12999999999997
1392602,159.9825
1443272,243.13250000000005
1147078,113.59217857142859
1065907,113.59217857142859
1354825,76.92434523809524
1177980,85.5915
1201164,76.92434523809524
1003099,113.59217857142859
1002495,62.40142857142857
1365578,76.92434523809524
1419626,76.92434523809524
1195370,55.30267857142856
1207458,375.3069047619047
1408017,375.9366547619047
1090667,381.6235714285714
1397788,423.9855714285714
1227739,345.6883333333332
1362484,375.9366547619047
1097531,363.7249999999999
1082537,363.7249999999999
1484097,345.6883333333332
1325444,334.87182142857137
1276142,366.9625
1333143,393.665
1487777,435.1291666666667
1395108,225.4925
1042584,385.38716666666676
1274476,435.1291666666667
1055703,353.63716666666676
1247424,225.4925
1302516,364.8441666666667
1171030,407.7421666666667
1266519,822.855
1137275,1619.125
1266254,1622.175
1125205,1504.775
1282243,810.0
1265496,1656.24
1269069,1630.965
1421700,1504.775
1095834,1656.24
1175473,1630.965
1299709,140.59
1454164,114.575
1068339,105.825
1131994,100.535
1452032,130.075
1268214,66.0
1261241,130.075
1209168,126.0075
1106716,136.56
1104690,130.095
1117544,560.8633333333332
1417850,505.8354166666666
1211259,532.0433333333333
1431972,382.3525
1475506,599.1025
1409045,532.0433333333333
1410758,524.8569166666666
1368841,599.1025
1409653,515.3429166666666
1251129,532.0433333333333
1199822,563.11
1306963,713.51
1352289,394.555
1487534,714.47
1043614,394.555
1388656,741.26375
1464836,394.555
1072381,741.26375
1388909,741.26375
1280894,713.51
1356370,65.685
1245069,46.340555555555554
1295639,68.4
1305904,68.4
1292177,68.4
1317384,65.685
1121211,38.723333333333336
1021640,38.723333333333336
1210569,46.340555555555554
1442046,70.03
1131692,232.545
1325899,235.665
1035806,235.01
1192752,237.97
1154621,235.01
1105567,237.97
1351561,243.6725
1284314,235.665
1119425,237.97
1071315,232.545
1053700,293.705
1196897,247.775
1100864,232.59
1095250,291.69
1314012,262.64
1177213,262.64
1312239,291.435
1371943,266.835
1269951,262.64
1124463,242.645
1171380,1469.7525
1257945,737.11125
1164850,1394.01375
1317829,1394.01375
1494403,1439.0725
1372964,630.0525
1028254,1469.7525
1394819,630.0525
1239193,1394.01375
1466747,737.11125
1460540,183.58
1109530,267.475
1140660,183.58
1015607,327.36
1039868,210.17
1179336,167.6
1156949,210.17
1416864,284.795
1229607,304.425
1488828,267.475
1243030,423.81225
1342622,357.07166666666666
1474891,448.96475
1107378,595.585
1120819,482.85375
1195282,367.0383333333333
1335120,429.625
1377332,383.18
1318602,317.015
1106208,423.81225
1496726,436.88399999999996
1040688,436.88399999999996
1359566,303.645
1322847,447.77399999999994
1419205,297.05
1376392,425.6823333333333
1471555,425.6823333333333
1157631,453.7173333333333
1446675,353.15
1171196,350.765
1353589,387.58
1083761,389.85
1017978,344.015
1204607,381.62
1179263,387.635
1287664,377.86
1101142,381.15
1259598,381.62
1403541,344.015
1101243,377.86
1235681,286.41700000000003
1473044,358.212
1165704,287.063
1327609,286.41700000000003
1382591,505.42216666666667
1258870,276.95599999999996
1340640,286.41700000000003
1165396,287.728
1460743,287.728
1210591,326.5733333333333
1428233,232.94196428571428
1094909,284.2097142857143
1332634,274.45921428571427
1226462,274.45921428571427
1022245,322.92421428571424
1082397,232.94196428571428
1136816,232.94196428571428
1478736,418.14775000000003
1468754,284.2097142857143
1392549,284.2097142857143
1268353,199.5765
1295313,199.5765
1086365,269.255
1072664,305.895
1271325,206.54133333333334
1468915,241.69775
1396555,199.5765
1082289,303.66949999999997
1471863,199.5765
1288038,303.66949999999997
1009685,93.395
1103790,126.875
1081466,191.97
1067689,190.98
1320892,123.071
1425915,122.736
1265570,126.875
1117394,127.09100000000001
1131780,191.97
1242389,126.385
1214618,243.10164285714288
1364865,206.9429166666667
1133180,322.49080952380956
1008164,322.49080952380956
1166614,183.18291666666664
1204365,261.57125
1426744,183.18291666666664
1145434,319.0558928571429
1302570,285.0188095238095
1158968,278.32000000000005
1104767,438.155
1331057,472.47
1203291,378.92
1325692,192.76
1200019,251.015
1101366,253.89375
1410252,250.89539285714284
1412366,192.76
1491157,236.02539285714286
1445037,235.02
1332387,182.915
1146755,183.46
1125510,243.34
1468793,183.335
1474894,237.895
1246237,183.335
1468989,183.335
1264726,183.59
1023588,227.685
1119975,174.19
1296989,272.83158333333336
1256467,270.185
1478418,183.93283333333332
1141172,208.40783333333331
1237197,263.4225
1215871,174.19
1015109,250.91125
1173440,151.52
1115717,250.91125
1112711,410.28066666666666
1374089,414.46399999999994
1118795,414.46399999999994
1140639,390.0756666666667
1083175,419.30566666666664
1492620,401.65566666666666
1175595,401.65566666666666
1381389,394.87066666666664
1252196,394.87066666666664
1125403,410.28066666666666
1353415,528.0625
1460235,803.17
1445553,795.54
1447369,804.79
1028990,795.54
1184922,535.1175
1153898,755.57
1198610,795.54
1079437,404.875
1472394,528.0625
1448306,376.665
1419811,379.53
1265062,376.665
1425904,244.165
1125938,376.665
1202900,151.515
1095568,377.79
1300715,379.73
1376035,376.665
1247963,376.665
1242874,143.73
1077197,143.4
1127975,147.45
1230110,159.21
1166412,145.19
1066808,159.085
1470409,159.085
1342442,145.19
1139563,143.4
1003833,147.45
1119729,546.46
1178379,533.04125
1168706,438.49
1171672,528.38
1432899,546.46
1268541,550.665
1006145,550.935
1441960,550.665
1183895,643.93
1460906,643.93
1466648,275.14
1217089,275.14
1275462,437.575
1461365,463.2625
1159522,255.495
1442492,437.575
1426884,351.61625
1223006,275.14
1257596,388.4465
1313402,482.14599999999996
1009276,510.9484166666665
1355967,522.6689166666665
1439212,510.9484166666665
1145363,530.789
1001921,510.9484166666665
1159863,599.0555833333332
1347974,502.28841666666654
1012491,522.6689166666665
1373298,530.789
1355523,506.60258333333314
1167271,756.275
1393728,758.3866666666665
1109152,756.275
1366322,1737.265
1101391,1737.265
1478799,776.66
1215120,1737.265
1428408,756.275
1100774,761.6266666666666
1495413,758.3866666666665
1026093,622.59625
1185453,608.1525
1315380,622.59625
1413823,608.1525
1010266,659.12625
1091121,608.1525
1126295,1673.6775
1322521,1592.7125
1345620,1614.1425
1273456,918.6296666666666
1095435,153.11041666666668
1323949,145.51041666666669
1395799,158.86458333333337
1145737,101.815
1238384,143.60375000000002
1042036,158.86458333333337
1351219,143.60375
1085203,141.82833333333335
1371386,147.19833333333335
1219723,137.13191666666668
1003254,298.475
1467189,274.79
1391034,202.46166666666664
1402736,373.2475
1359141,210.05
1385854,187.18333333333337
1364965,302.5525
1323652,332.6308333333334
1488422,171.095
1426492,187.18333333333337
1494166,100.08012500000001
1425078,120.43304166666667
1280912,120.43304166666667
1101451,120.43304166666667
1102535,100.08012500000001
1192441,62.50479166666667
1095607,62.50479166666667
1367089,120.43304166666667
1159398,62.17354166666666
1234591,64.54687499999999
1191706,644.9817916666667
1131459,756.3912083333332
1336230,644.9817916666667
1425283,652.7045
1320850,612.93325
1057220,756.3912083333332
1490464,633.8895
1245748,429.2155000000001
1433608,644.9817916666667
1027214,633.8895
1105308,238.2356666666667
1107240,238.2356666666667
1387470,180.95083333333335
1184143,238.2356666666667
1072620,168.59583333333336
1460051,449.77029166666665
1111278,484.27666666666664
1442651,168.59583333333336
1409134,449.77029166666665
1051968,238.2356666666667
1121765,473.87625
1154015,503.96166666666664
1193249,564.8313333333333
1025216,552.5963333333333
1487129,574.3763333333333
1132636,579.4413333333333
1011414,552.5963333333333
1368489,574.3763333333333
1369233,601.4613333333333
1458746,769.885
1280129,142.90566666666666
1114886,167.3055
1163765,155.924
1406367,127.80083333333334
1142814,178.85
1294699,167.56441666666666
1379642,167.3055
1244589,127.80083333333334
1100387,151.224
1323102,153.118
1159992,318.635
1349938,362.71
1440017,362.71
1021112,362.71
1087316,331.72
1382875,381.21
1223460,362.71
1140043,367.54
1358812,362.71
1384056,331.72
1470747,124.415
1410454,119.14
1329627,116.76
1053569,116.76
1098179,116.76
1489281,135.965
1230739,138.84
1117763,134.23
1016076,138.84
1020937,116.76
1008071,633.495
1351714,693.9864166666666
1278748,633.495
1033118,716.535
1432496,1146.67
1231141,1245.9416666666666
1026727,1245.9416666666666
1077204,1245.9416666666666
1438728,1245.0616666666667
1424161,716.535
1495114,172.75591666666662
1438706,213.57741666666672
1352093,167.69591666666668
1422053,213.57741666666672
1332317,172.75591666666662
1178329,172.75591666666662
1467909,159.92325
1347977,172.75591666666662
1445235,310.9189166666667
1365395,172.75591666666662
